GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
02108	353039	0	0.136	0.	42.357757	-71.064897
02109	451168	292691	0.174	0.113	42.367032	-71.050493
02110	477072	234496	0.184	0.091	42.361962	-71.047846
02111	699955	43757	0.27	0.017	42.350518	-71.059077
02113	259756	0	0.1	0.	42.365331	-71.055233
02114	1162702	296490	0.449	0.114	42.363174	-71.068646
02115	1833364	103604	0.708	0.04	42.337105	-71.105696
02116	1633317	265681	0.631	0.103	42.350579	-71.076397
02118	2839686	4897	1.096	0.002	42.337582	-71.070482
02119	4137556	0	1.598	0.	42.324029	-71.085017
02120	1607482	0	0.621	0.	42.33209	-71.096545
02121	4520353	23476	1.745	0.009	42.306267	-71.085897
02122	5270568	1632378	2.035	0.63	42.291413	-71.042158
02124	7758288	201636	2.995	0.078	42.285805	-71.070571
02125	5522670	799277	2.132	0.309	42.315682	-71.055555
02126	5390651	56395	2.081	0.022	42.274227	-71.097423
02127	5239738	1589877	2.023	0.614	42.334992	-71.039093
02128	12563923	2950009	4.851	1.139	42.361203	-71.00705
02129	3499233	1257507	1.351	0.486	42.379657	-71.061487
02130	8635266	328430	3.334	0.127	42.309174	-71.113835
02131	6699887	12766	2.587	0.005	42.284333	-71.126228
02132	11809500	223980	4.56	0.086	42.280455	-71.162017
02134	3435160	117712	1.326	0.045	42.358016	-71.128608
02135	6823679	572901	2.635	0.221	42.349688	-71.153964
02136	11893615	280363	4.592	0.108	42.255083	-71.12922
02138	7097657	838958	2.74	0.324	42.379637	-71.135152
02139	4034617	364769	1.558	0.141	42.362986	-71.103353
02140	2990308	53979	1.155	0.021	42.392157	-71.133996
02141	1665738	28176	0.643	0.011	42.3703	-71.08256
02142	719893	575305	0.278	0.222	42.361471	-71.081994
02143	3998309	0	1.544	0.	42.381405	-71.096711
02144	2800703	12780	1.081	0.005	42.399655	-71.12255
02145	3615597	229489	1.396	0.089	42.391577	-71.08991
02148	13067430	98217	5.045	0.038	42.42938	-71.058706
02149	8866574	636032	3.423	0.246	42.405938	-71.054649
02150	5726661	638178	2.211	0.246	42.396824	-71.031348
02151	15191047	3296045	5.865	1.273	42.41829	-71.001251
02152	5108545	3080478	1.972	1.189	42.373055	-70.974807
02155	21227527	1473857	8.196	0.569	42.42384	-71.107673
02163	256728	32166	0.099	0.012	42.365915	-71.122177
02169	23234166	3791958	8.971	1.464	42.248386	-71.002279
02170	5394352	186181	2.083	0.072	42.266415	-71.015576
02171	6351390	4951337	2.452	1.912	42.293327	-71.018193
02176	12127207	219967	4.682	0.085	42.455723	-71.059019
02180	15577519	1633930	6.015	0.631	42.474208	-71.097665
02184	35617094	2103744	13.752	0.812	42.206188	-71.00232
02186	33711481	772291	13.016	0.298	42.241557	-71.082432
02188	9632918	378898	3.719	0.146	42.204579	-70.957753
02189	9858679	922282	3.806	0.356	42.209781	-70.928176
02190	18414918	1374552	7.11	0.531	42.166731	-70.952363
02191	5241514	2722697	2.024	1.051	42.243453	-70.942033
02199	148225	0	0.057	0.	42.347476	-71.082035
02203	82171	0	0.032	0.	42.360588	-71.058737
02210	2488785	1315291	0.961	0.508	42.347472	-71.039271
02215	1981390	277701	0.765	0.107	42.347635	-71.103082
02301	32208283	441561	12.436	0.17	42.078371	-71.042304
02302	23001975	65563	8.881	0.025	42.088907	-70.998375
02322	11115306	639905	4.292	0.247	42.132461	-71.054013
02324	70568070	2907453	27.246	1.123	41.972376	-70.978773
02330	96625591	6258473	37.307	2.416	41.875179	-70.746715
02332	61452118	10683150	23.727	4.125	42.044307	-70.706045
02333	44570802	842755	17.209	0.325	42.037278	-70.940459
02338	41364648	3667098	15.971	1.416	42.002634	-70.863706
02339	40234557	244425	15.535	0.094	42.122956	-70.85631
02341	38902840	1851421	15.02	0.715	42.050239	-70.867359
02343	18155430	280242	7.01	0.108	42.140346	-70.997861
02346	178290218	8194445	68.838	3.164	41.878004	-70.869267
02347	77154997	16930257	29.79	6.537	41.834412	-70.957166
02351	25048843	592945	9.671	0.229	42.119967	-70.957211
02356	35510067	819225	13.711	0.316	42.060532	-71.119676
02357	1246201	53728	0.481	0.021	42.054978	-71.080651
02359	56414652	4586637	21.782	1.771	42.067804	-70.805713
02360	247287344	34105751	95.478	13.168	41.882062	-70.631289
02364	48297992	2901408	18.648	1.12	41.987196	-70.741942
02366	2451504	69606	0.947	0.027	41.850984	-70.654984
02367	38023286	1099164	14.681	0.424	41.9591	-70.802753
02368	26090650	1519173	10.074	0.587	42.176092	-71.052043
02370	26721154	217610	10.317	0.084	42.130399	-70.910615
02375	37730993	357550	14.568	0.138	42.005653	-71.078019
02379	39686486	913622	15.323	0.353	42.021617	-71.026717
02382	17963922	59307	6.936	0.023	42.078974	-70.93939
02420	17050115	127055	6.583	0.049	42.457055	-71.215464
02421	25506285	416287	9.848	0.161	42.438547	-71.239573
02445	6743712	118344	2.604	0.046	42.325483	-71.135045
02446	3333461	11996	1.287	0.005	42.343499	-71.122244
02451	14307855	1826449	5.524	0.705	42.397825	-71.255701
02452	9588314	87629	3.702	0.034	42.392721	-71.213532
02453	9071556	738640	3.503	0.285	42.369542	-71.240513
02457	413238	0	0.16	0.	42.299388	-71.274242
02458	5179032	79083	2.	0.031	42.353585	-71.188192
02459	12961549	255115	5.004	0.099	42.314779	-71.192017
02460	3480936	22012	1.344	0.008	42.351824	-71.20849
02461	3767375	41434	1.455	0.016	42.317362	-71.206508
02462	1367330	58332	0.528	0.023	42.328708	-71.2559
02464	1460811	23675	0.564	0.009	42.312975	-71.218882
02465	5807605	1401	2.242	0.001	42.348912	-71.22633
02466	4634932	206791	1.79	0.08	42.344457	-71.248617
02467	12618382	142369	4.872	0.055	42.314321	-71.152778
02468	3837746	56178	1.482	0.022	42.328553	-71.22953
02472	10439294	344160	4.031	0.133	42.369451	-71.177925
02474	7901133	690224	3.051	0.266	42.420949	-71.15637
02476	5420031	191590	2.093	0.074	42.415637	-71.17567
02478	12026914	183393	4.644	0.071	42.395317	-71.180284
02481	14610692	251042	5.641	0.097	42.311947	-71.275517
02482	10909024	1043141	4.212	0.403	42.293099	-71.298535
02492	24678287	874393	9.528	0.338	42.276029	-71.244543
02493	43553872	1338250	16.816	0.517	42.360502	-71.303433
02494	7165811	221655	2.767	0.086	42.29949	-71.232519
02532	36958834	6867297	14.27	2.651	41.751759	-70.597552
02534	5923738	1492827	2.287	0.576	41.668942	-70.619407
02535	63120517	65878016	24.371	25.436	41.337961	-70.761674
02536	71676332	9035732	27.674	3.489	41.596305	-70.567467
02537	31606612	1323314	12.203	0.511	41.728421	-70.43581
02538	11759089	1201019	4.54	0.464	41.777363	-70.642228
02539	69445833	53089122	26.813	20.498	41.377655	-70.52208
02540	27756712	4540829	10.717	1.753	41.573881	-70.632049
02542	79586086	127974	30.728	0.049	41.707839	-70.54552
02543	25725547	52348180	9.933	20.212	41.478974	-70.766911
02553	636144	1769251	0.246	0.683	41.712526	-70.620747
02554	104371117	42439853	40.298	16.386	41.291072	-70.093329
02556	10012039	1185580	3.866	0.458	41.639445	-70.624515
02557	18612825	11175880	7.186	4.315	41.441713	-70.576143
02558	3183298	2714451	1.229	1.048	41.745017	-70.653513
02559	13032619	3840929	5.032	1.483	41.690243	-70.616283
02561	1591747	218387	0.615	0.084	41.766737	-70.540595
02562	8730844	782396	3.371	0.302	41.787209	-70.526717
02563	34225433	2716367	13.215	1.049	41.728137	-70.476549
02564	14885974	2816833	5.748	1.088	41.271934	-69.984415
02568	17230818	10109868	6.653	3.903	41.458608	-70.613479
02571	51521362	12466831	19.893	4.813	41.761187	-70.695991
02575	64746020	11034096	24.999	4.26	41.400252	-70.656934
02576	25202386	1098127	9.731	0.424	41.772221	-70.762948
02584	174589	0	0.067	0.	41.258845	-70.007333
02601	22258203	2151636	8.594	0.831	41.657961	-70.298093
02630	10385647	5225393	4.01	2.018	41.706756	-70.31249
02631	57061256	7070708	22.031	2.73	41.747513	-70.066223
02632	18957575	3780155	7.32	1.46	41.659097	-70.346877
02633	19567166	12630852	7.555	4.877	41.689734	-69.972126
02635	14346631	2809147	5.539	1.085	41.624054	-70.439397
02637	1812593	77849	0.7	0.03	41.705726	-70.270928
02638	15369523	1419389	5.934	0.548	41.730228	-70.197398
02639	7187058	934597	2.775	0.361	41.668067	-70.136979
02641	5399951	589494	2.085	0.228	41.751246	-70.153472
02642	35952268	8936222	13.881	3.45	41.841331	-69.977436
02643	4905161	4656669	1.894	1.798	41.797777	-69.937327
02644	9222894	569789	3.561	0.22	41.683488	-70.510786
02645	43104079	4606789	16.643	1.779	41.71105	-70.057613
02646	7798642	801404	3.011	0.309	41.670596	-70.071449
02647	1226878	477502	0.474	0.184	41.630127	-70.310144
02648	24027332	2665940	9.277	1.029	41.670946	-70.41537
02649	60223543	10626567	23.252	4.103	41.616801	-70.490097
02650	3745054	725516	1.446	0.28	41.701947	-69.961375
02651	186321	0	0.072	0.	41.875047	-70.003438
02652	20715926	6478250	7.998	2.501	42.049534	-70.094987
02653	31268727	13574805	12.073	5.241	41.769125	-69.97358
02655	16911162	4559312	6.529	1.76	41.627984	-70.392013
02657	25046220	12765874	9.67	4.929	42.059829	-70.200407
02659	5304137	608838	2.048	0.235	41.681465	-70.023537
02660	19968012	1370029	7.71	0.529	41.707699	-70.15856
02663	3658748	2870102	1.413	1.108	41.894444	-70.01218
02664	17965368	2264162	6.936	0.874	41.674727	-70.195648
02666	32936956	4798274	12.717	1.853	41.99078	-70.045714
02667	48233132	16144935	18.623	6.234	41.921997	-70.023356
02668	39334859	6105829	15.187	2.357	41.716208	-70.363097
02669	2421664	429153	0.935	0.166	41.66668	-69.989694
02670	5402747	1682778	2.086	0.65	41.660103	-70.170681
02671	5215480	314669	2.014	0.121	41.670839	-70.1134
02672	1280229	118006	0.494	0.046	41.6357	-70.313634
02673	25867507	6815786	9.988	2.632	41.655712	-70.247044
02675	23382728	1923995	9.028	0.743	41.704155	-70.231801
02702	43481932	2929543	16.788	1.131	41.785113	-71.059047
02703	69365961	2577259	26.782	0.995	41.931653	-71.294503
02713	13095107	18327963	5.056	7.076	41.441295	-70.902217
02715	29666178	1347564	11.454	0.52	41.805704	-71.157659
02717	45799641	2063053	17.683	0.797	41.760108	-70.972874
02718	26799972	853747	10.348	0.33	41.862486	-71.01169
02719	32063877	8673407	12.38	3.349	41.633619	-70.871306
02720	28159635	4364302	10.872	1.685	41.72505	-71.121329
02721	10566800	5106089	4.08	1.971	41.675125	-71.148281
02723	4136766	569122	1.597	0.22	41.692705	-71.129726
02724	4812791	1475462	1.858	0.57	41.683936	-71.1775
02725	6146865	6823598	2.373	2.635	41.720043	-71.188272
02726	14312789	3521176	5.526	1.36	41.7597	-71.144592
02738	36347611	15400147	14.034	5.946	41.704138	-70.752225
02739	44954538	5664707	17.357	2.187	41.665794	-70.814531
02740	14725585	2118478	5.686	0.818	41.637485	-70.938265
02743	47731674	1350798	18.429	0.522	41.718217	-70.901151
02744	3342653	1345734	1.291	0.52	41.606252	-70.913632
02745	26750717	579198	10.329	0.224	41.700737	-70.950546
02746	5480313	312026	2.116	0.12	41.660995	-70.940137
02747	126397742	3917035	48.802	1.512	41.664711	-71.015699
02748	58249187	8145033	22.49	3.145	41.553084	-70.971453
02760	46498000	1327303	17.953	0.512	41.972509	-71.334397
02762	28457939	1350451	10.988	0.521	42.012797	-71.336578
02763	2338179	30519	0.903	0.012	41.966866	-71.308574
02764	27445981	147852	10.597	0.057	41.851929	-71.153598
02766	72035467	3885982	27.813	1.5	41.965341	-71.18178
02767	61628993	782366	23.795	0.302	41.940996	-71.048499
02769	121557149	1409688	46.933	0.544	41.846878	-71.24487
02770	83286353	6264980	32.157	2.419	41.760864	-70.838956
02771	47611628	638982	18.383	0.247	41.839798	-71.318047
02777	58684096	6714018	22.658	2.592	41.758163	-71.214181
02779	42766349	2365907	16.512	0.913	41.838061	-71.077615
02780	85561481	3571871	33.035	1.379	41.909112	-71.118346
02790	139052301	26244544	53.688	10.133	41.599176	-71.082371
02791	2730588	12397	1.054	0.005	41.528538	-71.078091
02802	506432	47798	0.196	0.018	41.95213	-71.456233
02804	26153983	232901	10.098	0.09	41.434772	-71.769527
02806	21284106	18694189	8.218	7.218	41.734753	-71.319732
02807	23521355	8258226	9.082	3.189	41.176815	-71.577085
02808	20624694	113236	7.963	0.044	41.408251	-71.749674
02809	25420437	27940073	9.815	10.788	41.67573	-71.273331
02812	17198231	212746	6.64	0.082	41.478948	-71.652334
02813	94437253	14157589	36.462	5.466	41.394216	-71.669822
02814	115951538	6226198	44.769	2.404	41.895948	-71.700406
02815	10805284	247504	4.172	0.096	41.77463	-71.647954
02816	98053065	7640011	37.859	2.95	41.696499	-71.622662
02817	130115051	2601551	50.238	1.004	41.637083	-71.678361
02818	56526825	8877740	21.825	3.428	41.642919	-71.485719
02822	144837750	2388537	55.922	0.922	41.57021	-71.626993
02825	139861635	2741854	54.001	1.059	41.782067	-71.726833
02826	6470179	86972	2.498	0.034	41.982746	-71.653144
02827	54705609	1039350	21.122	0.401	41.698748	-71.739118
02828	12507959	840004	4.829	0.324	41.879928	-71.563999
02830	50230797	1330284	19.394	0.514	41.97493	-71.651187
02831	24900603	7221603	9.614	2.788	41.774762	-71.620289
02832	57768429	1401523	22.305	0.541	41.514717	-71.729622
02833	18297893	1279241	7.065	0.494	41.49514	-71.769633
02835	24469395	14503824	9.448	5.6	41.510088	-71.378366
02836	796200	3724	0.307	0.001	41.454681	-71.620208
02837	53176479	11798098	20.532	4.555	41.518769	-71.167247
02838	3703227	221915	1.43	0.086	41.965257	-71.476374
02839	11207819	408538	4.327	0.158	41.940757	-71.641513
02840	18728200	8901095	7.231	3.437	41.478216	-71.322375
02841	1208304	2286560	0.467	0.883	41.511864	-71.332175
02842	32873417	7031538	12.692	2.715	41.518673	-71.281685
02852	79982336	8726028	30.881	3.369	41.588565	-71.459811
02857	108120157	10464911	41.745	4.041	41.822761	-71.633605
02858	1497067	114285	0.578	0.044	41.964461	-71.651336
02859	73407528	3484363	28.343	1.345	41.959073	-71.757323
02860	13994371	790224	5.403	0.305	41.870562	-71.388681
02861	9285275	328782	3.585	0.127	41.878603	-71.353131
02863	3110997	200978	1.201	0.078	41.890064	-71.393481
02864	68423639	4674837	26.419	1.805	41.966913	-71.428933
02865	43229046	1893393	16.691	0.731	41.915455	-71.449815
02871	44133706	16195469	17.04	6.253	41.587299	-71.261246
02872	15405404	10794743	5.948	4.168	41.597055	-71.320666
02873	7272749	436153	2.808	0.168	41.533083	-71.780518
02874	39280281	2642485	15.166	1.02	41.508687	-71.481743
02875	2989259	16727	1.154	0.006	41.456486	-71.638865
02876	328105	383006	0.127	0.148	41.994278	-71.58549
02878	75315406	8366295	29.079	3.23	41.607962	-71.182556
02879	96813595	13051495	37.38	5.039	41.424019	-71.534277
02881	9360371	36211	3.614	0.014	41.478083	-71.524717
02882	33139013	13113677	12.795	5.063	41.417567	-71.471851
02885	15884000	6717969	6.133	2.594	41.725138	-71.258805
02886	38629385	5649771	14.915	2.181	41.703849	-71.455568
02888	15359538	3135015	5.93	1.21	41.747671	-71.406118
02889	22525905	21178503	8.697	8.177	41.700591	-71.376927
02891	68258967	12493354	26.355	4.824	41.361854	-71.789689
02892	70950139	5020650	27.394	1.938	41.492004	-71.594774
02893	20324074	602099	7.847	0.232	41.679006	-71.518688
02894	11226917	297590	4.335	0.115	41.444477	-71.703238
02895	20079005	501745	7.753	0.194	42.001706	-71.499949
02896	61312819	2047147	23.673	0.79	41.975186	-71.544069
02898	29915650	326503	11.55	0.126	41.51764	-71.668521
02903	4644513	1291069	1.793	0.498	41.81823	-71.409088
02904	13453522	304730	5.194	0.118	41.858334	-71.436294
02905	9711337	4776341	3.75	1.844	41.784725	-71.396103
02906	8393794	1775797	3.241	0.686	41.840169	-71.390408
02907	5700522	319815	2.201	0.123	41.798593	-71.42463
02908	8186040	664	3.161	0.	41.839825	-71.436794
02909	8954657	70852	3.457	0.027	41.821417	-71.453215
02910	8913427	466288	3.441	0.18	41.774999	-71.435594
02911	6442486	100367	2.487	0.039	41.854888	-71.472812
02912	112446	0	0.043	0.	41.825593	-71.402239
02914	12620691	1001057	4.873	0.387	41.814838	-71.365333
02915	14404368	6114845	5.562	2.361	41.772847	-71.354839
02916	6580498	1038921	2.541	0.401	41.842661	-71.352438
02917	55253788	2930076	21.334	1.131	41.905774	-71.523305
02919	60826698	2290685	23.485	0.884	41.82744	-71.519879
02920	23818236	585161	9.196	0.226	41.767344	-71.465508
02921	34096405	297431	13.165	0.115	41.762718	-71.515251
03031	89189761	1319619	34.436	0.51	42.874864	-71.600503
03032	65490184	9047569	25.286	3.493	42.997261	-71.363424
03033	51339604	934688	19.822	0.361	42.749263	-71.67567
03034	85426310	933895	32.983	0.361	43.056895	-71.340634
03036	67415375	316619	26.029	0.122	42.98453	-71.255104
03037	124621141	3123783	48.116	1.206	43.141274	-71.248197
03038	92858033	2119582	35.853	0.818	42.887613	-71.282047
03042	67255322	478266	25.967	0.185	43.054187	-71.084193
03043	80593056	1458950	31.117	0.563	42.997	-71.817788
03044	43817853	721963	16.918	0.279	43.00037	-71.119161
03045	92604296	1611750	35.755	0.622	43.021515	-71.563462
03046	79960598	1184513	30.873	0.457	43.116395	-71.595437
03047	68424457	1329982	26.419	0.514	42.93637	-71.867252
03048	76535214	143147	29.55	0.055	42.742874	-71.761755
03049	82053684	1432962	31.681	0.553	42.749624	-71.585402
03051	73266073	2536677	28.288	0.979	42.760508	-71.409494
03052	38693082	891863	14.939	0.344	42.846081	-71.468283
03053	106434599	332718	41.095	0.128	42.869839	-71.387845
03054	84153065	2441309	32.492	0.943	42.852034	-71.519876
03055	64782055	143903	25.012	0.056	42.818645	-71.673354
03057	43680255	212964	16.865	0.082	42.908885	-71.694199
03060	16921987	840900	6.534	0.325	42.741087	-71.458266
03062	31254013	436969	12.067	0.169	42.722323	-71.501176
03063	21024117	314085	8.117	0.121	42.7821	-71.518366
03064	10665261	861924	4.118	0.333	42.779378	-71.474918
03070	111435055	971459	43.025	0.375	42.981209	-71.67752
03071	84731808	829429	32.715	0.32	42.746257	-71.874434
03076	68176601	1399687	26.323	0.54	42.730992	-71.337073
03077	76303241	2062596	29.461	0.796	43.038038	-71.205107
03079	64055143	2971529	24.732	1.147	42.788264	-71.221726
03082	74009523	297790	28.575	0.115	42.896409	-71.768331
03084	57292644	558160	22.121	0.216	42.826857	-71.875252
03086	69838248	244913	26.965	0.095	42.83223	-71.759616
03087	69265602	2682380	26.744	1.036	42.811092	-71.302688
03101	2004468	301998	0.774	0.117	42.989027	-71.466111
03102	23449767	865579	9.054	0.334	43.011907	-71.491063
03103	25217195	942197	9.736	0.364	42.950629	-71.44642
03104	21409158	389610	8.266	0.15	43.009552	-71.439782
03106	93515407	2869778	36.107	1.108	43.082204	-71.446738
03109	19073516	2327680	7.364	0.899	42.963734	-71.40035
03110	84893924	768416	32.778	0.297	42.935584	-71.536871
03215	124336441	177915	48.007	0.069	43.942835	-71.448115
03216	98911603	1785352	38.19	0.689	43.451175	-71.79794
03217	28378457	1346767	10.957	0.52	43.725967	-71.642579
03218	36850997	995466	14.228	0.384	43.338034	-71.277262
03220	79280472	4808964	30.61	1.857	43.474458	-71.48221
03221	119418921	1794692	46.108	0.693	43.258003	-71.960169
03222	188550171	13998499	72.8	5.405	43.642625	-71.78895
03223	189782898	2131503	73.276	0.823	43.855434	-71.685479
03224	104504197	2064316	40.349	0.797	43.36249	-71.55802
03225	75271945	4440722	29.063	1.715	43.363816	-71.24173
03226	34824393	8170373	13.446	3.155	43.716118	-71.494247
03227	167995386	8051850	64.863	3.109	43.841192	-71.480852
03229	112234307	4634943	43.334	1.79	43.202187	-71.696803
03230	106133554	932236	40.978	0.36	43.508647	-71.890242
03231	5686669	520628	2.196	0.201	43.473341	-71.762339
03233	1457142	4276	0.563	0.002	43.424004	-71.931192
03234	89060528	528926	34.386	0.204	43.204812	-71.348563
03235	77021921	4685727	29.738	1.809	43.449136	-71.674267
03237	95833470	2744608	37.002	1.06	43.423058	-71.387218
03238	7138906	118847	2.756	0.046	43.984378	-71.911256
